Date,High,Low,Open,Close,Volume,LogClose,Return,RollingMean,RollingStd,Lag1,Lag2,Lag3
7/11/2015 23:59,298.506012,283.5299988,284.8800049,293.1149902,41109900,5.68056499,0.028856267,276.8458008,11.59103643,284.8940125,269.2279968,270.7850037
7/12/2015 23:59,314.3940125,292.5050049,293.1400146,310.8670044,56405000,5.739365182,0.06056331,285.7778015,17.19566475,293.1149902,284.8940125,269.2279968
7/13/2015 23:59,310.947998,281.0109863,310.8269958,292.0539856,62053900,5.676938667,-0.060517902,290.0315979,15.05735805,310.8670044,293.1149902,284.8940125
7/14/2015 23:59,296.1470032,286.6380005,292.0339966,287.4639893,28727200,5.661097598,-0.01571626,293.6787964,10.17581248,292.0539856,310.8670044,293.1149902
7/15/2015 23:59,293.2479858,285.3670044,288.0450134,285.82901,27486600,5.655393765,-0.005687597,293.8657959,9.980737845,287.4639893,292.0539856,310.8670044
7/16/2015 23:59,291.1830139,275.2399902,286.0419922,278.0889893,49482600,5.627941168,-0.027079199,290.8605957,12.26425996,285.82901,287.4639893,292.0539856
7/17/2015 23:59,280.2799988,272.0429993,278.0910034,279.4719849,27591400,5.632902055,0.004973212,284.5815918,5.787117312,278.0889893,285.82901,287.4639893
7/18/2015 23:59,282.5270081,274.0750122,279.3309937,274.901001,25187100,5.616411036,-0.016355786,281.1509949,5.314957677,279.4719849,278.0889893,285.82901
7/19/2015 23:59,275.6700134,272.5130005,274.7669983,273.6140137,15332500,5.611718404,-0.004681639,278.3809998,4.784948359,274.901001,279.4719849,278.0889893
7/20/2015 23:59,278.9809875,272.9599915,273.4989929,278.9809875,22711400,5.631143635,0.019615128,277.0113953,2.602449303,273.6140137,274.901001,279.4719849
7/21/2015 23:59,280.5469971,275.4190063,278.8819885,275.8330078,22930700,5.619795638,-0.01128385,276.560199,2.564199056,278.9809875,273.6140137,274.901001
7/22/2015 23:59,277.6659851,274.381012,275.6570129,277.2219849,19389800,5.624818575,0.005035572,276.110199,2.076501307,275.8330078,278.9809875,273.6140137
7/23/2015 23:59,278.1109924,275.7160034,277.3410034,276.0490112,18531300,5.620578427,-0.004231171,276.339801,1.970116071,277.2219849,275.8330078,278.9809875
7/24/2015 23:59,289.2529907,275.2539978,276.0050049,288.2780151,37199400,5.663925345,0.044300118,279.2726013,5.186759128,276.0490112,277.2219849,275.8330078
7/25/2015 23:59,290.7330017,286.0020142,288.1640015,288.696991,20662200,5.665377664,0.001453374,281.215802,6.660777323,288.2780151,276.0490112,277.2219849
7/26/2015 23:59,293.052002,287.7059937,288.6400146,292.6860046,16032300,5.679100378,0.013817303,284.5864014,7.470779628,288.696991,288.2780151,276.0490112
7/27/2015 23:59,297.7739868,287.4500122,292.6390076,293.6239929,30592000,5.682300013,0.00320476,287.866803,7.01584724,292.6860046,288.696991,288.2780151
7/28/2015 23:59,296.6489868,293.4230042,293.6329956,294.427002,25453600,5.685031101,0.002734821,291.5424011,2.859822992,293.6239929,292.6860046,288.696991
7/29/2015 23:59,294.5360107,288.7770081,294.4840088,289.5899963,24672600,5.668466117,-0.016428539,291.8047974,2.526151214,294.427002,293.6239929,292.6860046
7/30/2015 23:59,290.1260071,286.5679932,289.1029968,287.7219849,21635800,5.661994684,-0.006450539,291.6097961,2.843700483,289.5899963,294.427002,293.6239929
7/31/2015 23:59,288.9590149,282.3439941,287.6960144,284.6499939,23629100,5.651260334,-0.010676942,290.002594,4.083860263,287.7219849,289.5899963,294.427002
8/1/2015 23:59,284.9320068,278.1119995,284.6860046,281.6010132,18995000,5.640491222,-0.010711332,287.597998,4.880401628,284.6499939,287.7219849,289.5899963
8/2/2015 23:59,283.0320129,277.5289917,280.4490051,282.6140137,17722200,5.644082057,0.00359729,285.2354004,3.375231387,281.6010132,284.6499939,287.7219849
8/3/2015 23:59,285.4710083,280.2330017,282.8059998,281.2269897,21474100,5.639162136,-0.004907838,283.5627991,2.677947995,282.6140137,281.6010132,284.6499939
8/4/2015 23:59,285.7149963,281.2250061,281.2250061,285.2179871,21908700,5.653253755,0.014191374,283.0619995,1.793909256,281.2269897,282.6140137,281.6010132
8/5/2015 23:59,285.5010071,281.4880066,284.8469849,281.8819885,20128000,5.641488503,-0.011696312,282.5083984,1.597714829,285.2179871,281.2269897,282.6140137
8/6/2015 23:59,281.9060059,278.4030151,281.9060059,278.5769958,18792100,5.629694487,-0.011724739,281.903595,2.398666965,281.8819885,285.2179871,281.2269897
8/7/2015 23:59,280.3919983,276.3659973,278.7409973,279.5849915,42484800,5.63330633,0.003618373,281.2977905,2.551991636,278.5769958,281.8819885,285.2179871
8/8/2015 23:59,279.928009,260.7099915,279.7420044,260.9970093,58533000,5.564508949,-0.066484192,277.2517944,9.438179511,279.5849915,278.5769958,281.8819885
8/9/2015 23:59,267.0029907,260.4679871,261.1159973,265.0830078,23789600,5.580043014,0.015655346,273.2247986,9.484890549,260.9970093,279.5849915,278.5769958
8/10/2015 23:59,267.0320129,262.5960083,265.4779968,264.4700012,20979400,5.577727828,-0.002312508,269.7424011,8.673474992,265.0830078,260.9970093,279.5849915
8/11/2015 23:59,270.3859863,264.0939941,264.3420105,270.3859863,25433900,5.599850517,0.02236921,268.1041992,7.243312161,264.4700012,265.0830078,260.9970093
8/12/2015 23:59,270.6730042,265.4689941,270.5979919,266.3760071,26815400,5.584908871,-0.014830574,265.4624023,3.396501446,270.3859863,264.4700012,265.0830078
8/13/2015 23:59,266.2319946,262.8410034,266.1830139,264.0799866,27685500,5.576252037,-0.008619472,266.0789978,2.560042804,266.3760071,270.3859863,264.4700012
8/14/2015 23:59,267.4660034,261.4779968,264.1319885,265.6799927,27091200,5.58229255,0.006058793,266.1983948,2.515512248,264.0799866,266.3760071,270.3859863
8/15/2015 23:59,266.6669922,261.29599,265.5289917,261.5509949,19321100,5.566629274,-0.015541245,265.6145935,3.248771669,265.6799927,264.0799866,266.3760071
8/16/2015 23:59,262.4400024,257.0409851,261.8659973,258.5069885,29717000,5.554922728,-0.01163829,263.2387939,3.230627291,261.5509949,265.6799927,264.0799866
8/17/2015 23:59,260.5050049,257.1170044,258.4899902,257.9760132,21617900,5.552866608,-0.002054008,261.5587952,3.37233548,258.5069885,261.5509949,265.6799927
8/18/2015 23:59,257.9930115,211.0789948,257.9259949,211.0789948,42147200,5.352232446,-0.181788291,250.9585968,22.50290761,257.9760132,258.5069885,261.5509949
8/19/2015 23:59,237.4089966,222.7660065,225.6710052,226.6840057,60869200,5.423557002,0.07392972,243.1593994,22.87969776,211.0789948,257.9760132,258.5069885
8/20/2015 23:59,237.3650055,226.8990021,226.8990021,235.3500061,32275000,5.461073794,0.03822943,237.9192017,20.48999608,226.6840057,211.0789948,257.9760132
8/21/2015 23:59,236.4320068,231.723999,235.3549957,232.5690002,23173800,5.449186956,-0.011816468,232.731604,16.95266643,235.3500061,226.6840057,211.0789948
8/22/2015 23:59,234.9570007,222.7039948,232.6620026,230.3899994,23205900,5.439773522,-0.009369266,227.2144012,9.56003246,232.5690002,235.3500061,226.6840057
8/23/2015 23:59,232.7050018,225.5800018,230.3760071,228.1690063,18406600,5.43008661,-0.009640145,230.6324036,3.45409581,230.3899994,232.5690002,235.3500061
8/24/2015 23:59,228.1390076,210.4429932,228.1119995,210.4949951,59220700,5.349461877,-0.077460175,227.3946014,9.813659766,228.1690063,230.3899994,232.5690002
8/25/2015 23:59,226.3209991,199.5670013,210.0679932,221.6089935,61089200,5.400914539,0.052799348,224.6463989,8.911416586,210.4949951,228.1690063,230.3899994
8/26/2015 23:59,231.1829987,220.2039948,222.076004,225.8309937,31808000,5.419786904,0.019051574,223.2987976,7.861438938,221.6089935,210.4949951,228.1690063
8/27/2015 23:59,228.6430054,223.6840057,226.0500031,224.7689972,21905400,5.415073196,-0.004702616,222.1745972,6.94201159,225.8309937,221.6089935,210.4949951
8/28/2015 23:59,235.2189941,220.9259949,224.701004,231.3959961,31336600,5.444130512,0.029483599,222.8199951,7.742490941,224.7689972,225.8309937,221.6089935
8/29/2015 23:59,233.2220001,227.3300018,231.548996,229.7799988,17142500,5.437122324,-0.006983687,226.6769958,3.935048176,231.3959961,224.7689972,225.8309937
8/30/2015 23:59,232.0679932,226.246994,229.8950043,228.7610016,19412600,5.432677797,-0.004434664,228.1073975,2.755295136,229.7799988,231.3959961,224.7689972
8/31/2015 23:59,231.9559937,225.9149933,229.1139984,230.0559998,20710700,5.438322756,0.005660922,228.9523987,2.520491343,228.7610016,229.7799988,231.3959961
9/1/2015 23:59,231.2160034,226.8600006,230.2559967,228.1210022,20575200,5.4298762,-0.008410985,229.6227997,1.260425624,230.0559998,228.7610016,229.7799988
9/2/2015 23:59,230.5769958,226.4750061,228.0269928,229.2839966,18760400,5.434961395,0.005098147,229.2003998,0.779927025,228.1210022,230.0559998,228.7610016
9/3/2015 23:59,229.6049957,226.6670074,229.3240051,227.1829987,17482000,5.425755854,-0.009163299,228.6809998,1.09752392,229.2839966,228.1210022,230.0559998
9/4/2015 23:59,230.8999939,227.0509949,227.2149963,230.2980042,20962400,5.43937414,0.013711438,228.9884003,1.318527831,227.1829987,229.2839966,228.1210022
9/5/2015 23:59,236.1430054,229.4429932,230.1990051,235.0189972,20671400,5.45966635,0.020499496,229.9809998,3.051889761,230.2980042,227.1829987,229.2839966
9/6/2015 23:59,242.9120026,234.6809998,234.8699951,239.8399963,25473700,5.479972019,0.020513232,232.3247986,5.087469469,235.0189972,230.2980042,227.1829987
9/7/2015 23:59,242.1060028,238.7220001,239.9340057,239.8470001,21192200,5.480001221,2.92E-05,234.4373993,5.669016952,239.8399963,235.0189972,230.2980042
9/8/2015 23:59,245.7810059,239.6779938,239.845993,243.6069946,26879200,5.495556249,0.015676638,237.7221985,5.149190085,239.8470001,239.8399963,235.0189972
9/9/2015 23:59,244.4160004,237.8209991,243.4149933,238.1679993,23635700,5.472976304,-0.022326926,239.2961975,3.112448647,243.6069946,239.8470001,239.8399963
9/10/2015 23:59,241.2929993,235.7910004,238.3359985,238.477005,21215500,5.474272891,0.001297428,239.9877991,2.164163609,238.1679993,243.6069946,239.8470001
9/11/2015 23:59,241.1690063,238.3289948,238.3289948,240.1069946,19224700,5.481084635,0.006834997,240.0411987,2.162898566,238.477005,238.1679993,243.6069946
9/12/2015 23:59,240.1239929,234.7539978,239.8549957,235.2290039,17962600,5.460559524,-0.020315904,239.1175995,3.06459006,240.1069946,238.477005,238.1679993
9/13/2015 23:59,235.9349976,229.3320007,235.2420044,230.5119934,18478800,5.440302893,-0.020052844,236.4985992,3.780635687,235.2290039,240.1069946,238.477005
9/14/2015 23:59,232.4400024,227.9609985,230.6089935,230.6439972,20997800,5.440875384,0.000572655,234.9937988,4.397163065,230.5119934,235.2290039,240.1069946
9/15/2015 23:59,259.1820068,229.8220062,230.4920044,230.3040009,19177800,5.439400179,-0.001474117,233.359198,4.296569925,230.6439972,230.5119934,235.2290039
9/16/2015 23:59,231.2149963,227.4019928,230.25,229.0910034,20144200,5.434119319,-0.00526694,231.1559998,2.358832636,230.3040009,230.6439972,230.5119934
9/17/2015 23:59,230.2850037,228.9259949,229.076004,229.8099976,18935400,5.43725287,0.003138465,230.0721985,0.633561118,229.0910034,230.3040009,230.6439972
9/18/2015 23:59,234.3529968,232.1849976,233.5209961,232.9750061,20242200,5.450931178,0.013772284,230.564801,1.468433259,229.8099976,229.0910034,230.3040009
9/19/2015 23:59,233.2050018,231.0890045,232.8580017,231.4929962,12712600,5.444549619,-0.00636124,230.7346008,1.527767927,232.9750061,229.8099976,229.0910034
9/20/2015 23:59,232.3650055,230.9100037,231.3990021,231.2120056,14444700,5.443335063,-0.001213819,230.9162018,1.517720644,231.4929962,232.9750061,229.8099976
9/21/2015 23:59,231.2169952,226.5209961,231.2169952,227.0850067,19678800,5.425324426,-0.017849414,230.5150024,2.222375184,231.2120056,231.4929962,232.9750061
9/22/2015 23:59,232.3860016,225.1170044,226.9689941,230.6179962,25009300,5.440762646,0.015558004,230.6766022,2.187396244,227.0850067,231.2120056,231.4929962
9/23/2015 23:59,231.8350067,229.5910034,230.9360046,230.2830048,17254100,5.439309008,-0.001452582,230.1382019,1.772123963,230.6179962,227.0850067,231.2120056
9/24/2015 23:59,235.6490021,230.2949982,230.3580017,234.529007,25097800,5.457579277,0.018438192,230.7454041,2.653390402,230.2830048,230.6179962,227.0850067
9/25/2015 23:59,237.427002,233.6840057,234.3619995,235.1439972,22363600,5.46019808,0.002622235,231.5318024,3.324143331,234.529007,230.2830048,230.6179962
9/26/2015 23:59,235.4029999,233.3580017,235.076004,234.3399963,13724100,5.456773037,-0.003419185,232.9828003,2.333704267,235.1439972,234.529007,230.2830048
9/27/2015 23:59,234.526001,232.4759979,234.1390076,232.7570038,14179900,5.449995007,-0.00675511,233.4106018,1.957569762,234.3399963,235.1439972,234.529007
9/28/2015 23:59,239.3390045,232.4669952,232.8359985,239.1419983,24713000,5.477057511,0.027432019,235.1824005,2.382173724,232.7570038,234.3399963,235.1439972
9/29/2015 23:59,239.802002,235.9279938,239.0160065,236.6869965,22691300,5.466738578,-0.010265875,235.6139984,2.429223574,239.1419983,232.7570038,234.3399963
9/30/2015 23:59,237.7339935,235.6289978,236.6399994,236.0599976,19743500,5.464086,-0.002649064,235.7971985,2.419437509,236.6869965,239.1419983,232.7570038
10/1/2015 23:59,238.4450073,235.6159973,236.0039978,237.548996,20488800,5.470373901,0.006307712,236.4389984,2.361171957,236.0599976,236.6869965,239.1419983
10/2/2015 23:59,238.5410004,236.6029968,237.2640076,237.2929993,19677900,5.469295661,-0.001077659,237.3461975,1.157336819,237.548996,236.0599976,236.6869965
10/3/2015 23:59,239.3150024,236.9440002,237.2019958,238.7299957,16482700,5.475333188,0.00605579,237.263797,1.001718759,237.2929993,237.548996,236.0599976
10/4/2015 23:59,238.9680023,237.9400024,238.5310059,238.2590027,12999000,5.473358329,-0.001972911,237.5781982,1.021916909,238.7299957,237.2929993,237.548996
10/5/2015 23:59,240.3829956,237.0350037,238.1470032,240.3829956,23335900,5.482233466,0.008914639,238.4427979,1.224902975,238.2590027,238.7299957,237.2929993
10/6/2015 23:59,246.9349976,240.1360016,240.3639984,246.0630035,27535100,5.505587615,0.023628992,240.1455994,3.491866877,240.3829956,238.2590027,238.7299957
10/7/2015 23:59,246.6809998,242.5850067,246.1699982,242.9689941,22999200,5.492933839,-0.012574054,241.2807983,3.246666919,246.0630035,240.3829956,238.2590027
10/8/2015 23:59,244.2510071,242.1790009,243.0749969,242.3040009,18515300,5.49019314,-0.002736947,241.9955994,2.921858622,242.9689941,246.0630035,240.3829956
10/9/2015 23:59,244.2279968,242.121994,242.4980011,243.9309998,17353100,5.496885397,0.006714701,243.1299988,2.091550919,242.3040009,242.9689941,246.0630035
10/10/2015 23:59,245.3190002,243.0740051,243.7400055,244.9409943,15912700,5.501017342,0.004140493,244.0415985,1.506398756,243.9309998,242.3040009,242.9689941
10/11/2015 23:59,247.2429962,244.1519928,244.7420044,247.0500031,16827300,5.509590758,0.008610273,244.2389984,1.860546615,244.9409943,243.9309998,242.3040009
10/12/2015 23:59,247.4539948,245.1790009,246.875,245.3079987,17388300,5.502514558,-0.007051222,244.7067993,1.752298282,247.0500031,244.9409943,243.9309998
10/13/2015 23:59,250.2359924,243.7570038,245.1999969,249.5079956,28198500,5.519490961,0.017121321,246.1475983,2.189790764,245.3079987,247.0500031,244.9409943
10/14/2015 23:59,254.2749939,248.9029999,249.4929962,251.9889984,27462600,5.529385429,0.00994358,247.759198,2.975025739,249.5079956,245.3079987,247.0500031
10/15/2015 23:59,255.9620056,252.0460052,252.1069946,254.3200073,25223500,5.538593345,0.009250439,249.6350006,3.637027705,251.9889984,249.5079956,245.3079987
10/16/2015 23:59,266.1350098,253.9259949,254.2960052,262.868988,35901500,5.571655764,0.033615054,252.7987976,6.544463992,254.3200073,251.9889984,249.5079956
10/17/2015 23:59,273.5780029,262.3670044,262.7470093,270.6400146,43199600,5.600789579,0.029562356,257.8652008,8.734626287,262.868988,254.3200073,251.9889984
10/18/2015 23:59,271.6679993,260.7770081,270.9070129,261.6430054,22434300,5.566981,-0.033243455,260.2922028,7.41876037,270.6400146,262.868988,254.3200073
10/19/2015 23:59,264.8200073,260.9509888,261.8609924,263.4370117,25258800,5.573814295,0.006856695,262.5818054,5.807048324,261.6430054,270.6400146,262.868988
10/20/2015 23:59,270.8349915,263.2269897,263.571991,269.4630127,30889800,5.596431137,0.022874542,265.6104065,4.126706447,263.4370117,261.6430054,270.6400146
10/21/2015 23:59,270.769989,263.8389893,269.3059998,266.2720032,25637300,5.584518355,-0.011842106,266.2910095,3.831613792,269.4630127,263.4370117,261.6430054
10/22/2015 23:59,276.5100098,266.1350098,266.4960022,274.0230103,37808600,5.613212082,0.029109358,266.9676086,4.932193095,266.2720032,269.4630127,263.4370117
10/23/2015 23:59,278.6839905,273.5429993,273.6489868,276.4960022,29442500,5.622196362,0.00902476,269.938208,5.376399717,274.0230103,266.2720032,269.4630127
10/24/2015 23:59,281.7059937,276.5039978,276.5039978,281.6539917,25942400,5.640679338,0.018654843,273.581604,6.005103206,276.4960022,274.0230103,266.2720032
10/25/2015 23:59,294.0589905,281.4450073,281.4450073,283.6799927,45717100,5.647846817,0.007193227,276.425,6.870866276,281.6539917,276.4960022,274.0230103
10/26/2015 23:59,285.2999878,280.5100098,283.6279907,285.2999878,32108800,5.653541215,0.005710643,280.2305969,4.798552843,283.6799927,281.6539917,276.4960022
10/27/2015 23:59,296.2120056,285.0079956,285.1809998,293.7879944,46331800,5.6828584,0.029751164,284.1835938,6.3095644,285.2999878,283.6799927,281.6539917
10/28/2015 23:59,306.3309937,293.7030029,293.7030029,304.6180115,50808100,5.71905857,0.036863375,289.8079956,9.480760708,293.7879944,285.2999878,283.6799927
10/29/2015 23:59,318.1700134,301.822998,304.3240051,313.855011,64495900,5.748931131,0.030323222,296.2481995,12.88341312,304.6180115,293.7879944,285.2999878
10/30/2015 23:59,334.1690063,313.9400024,313.9429932,328.0150146,78305000,5.793059384,0.045116385,305.1152039,16.7479941,313.855011,304.6180115,293.7879944
10/31/2015 23:59,332.7770081,309.2510071,328.5119934,314.1659851,48598100,5.749921461,-0.042220718,310.8884033,12.69454527,328.0150146,313.855011,304.6180115
11/1/2015 23:59,327.4719849,311.881012,315.0050049,325.4309998,37001100,5.785150457,0.035856888,317.2170044,9.531698251,314.1659851,328.0150146,313.855011
11/2/2015 23:59,365.3599854,323.2090149,325.9419861,361.1889954,101918000,5.889401354,0.109878886,328.5312012,19.35303083,325.4309998,314.1659851,328.0150146
11/3/2015 23:59,417.8999939,357.6470032,361.8729858,403.4169922,206162000,5.999970747,0.116913852,346.4435974,36.35375033,361.1889954,325.4309998,314.1659851
11/4/2015 23:59,495.5620117,380.5480042,403.6640015,411.5629883,263900000,6.019962078,0.020192496,363.1531921,44.13402961,403.4169922,361.1889954,325.4309998
11/5/2015 23:59,447.5610046,374.5809937,408.0769958,386.3540039,151824992,5.956754058,-0.061251826,377.5907959,34.95554133,411.5629883,403.4169922,361.1889954
11/6/2015 23:59,395.8359985,354.0249939,388.0469971,374.4700012,122687000,5.925511696,-0.030759362,387.3985962,20.58937695,386.3540039,411.5629883,403.4169922
11/7/2015 23:59,390.5859985,372.4330139,374.2690125,386.4819946,56625100,5.957085281,0.032077318,392.457196,14.84620821,374.4700012,386.3540039,411.5629883
11/8/2015 23:59,389.894989,368.7000122,384.2780151,373.3680115,51817600,5.922564559,-0.033931679,386.4473999,15.37311923,386.4819946,374.4700012,386.3540039
11/9/2015 23:59,385.2780151,362.894989,374.3240051,380.2569885,68224400,5.94084731,0.018450903,380.1862,6.261918023,373.3680115,386.4819946,374.4700012
11/10/2015 23:59,381.3869934,329.1080017,379.9840088,336.8190002,95797904,5.819545695,-0.114233241,370.2791992,19.42147881,380.2569885,373.3680115,386.4819946
11/11/2015 23:59,340.5849915,300.9970093,339.8200073,311.0840149,107070000,5.74006302,-0.076405979,357.602002,32.37176907,336.8190002,380.2569885,373.3680115
11/12/2015 23:59,345.0809937,313.3559875,314.07901,338.1520081,78477800,5.823495522,0.087011842,347.9360046,28.58678233,311.0840149,336.8190002,380.2569885
11/13/2015 23:59,340.9140015,326.0750122,338.4979858,336.7529907,52003000,5.819349696,-0.004137244,340.6130005,24.89456454,338.1520081,311.0840149,336.8190002
11/14/2015 23:59,338.1809998,329.9700012,336.6239929,332.9060059,38612000,5.807860185,-0.011423759,331.142804,11.38295043,336.7529907,338.1520081,311.0840149
11/15/2015 23:59,334.6619873,317.4899902,333.0509949,320.1659851,44213100,5.768839565,-0.038269123,327.8122009,11.73768511,332.9060059,336.7529907,338.1520081
11/16/2015 23:59,331.6260071,315.9049988,319.7349854,330.7510071,47980100,5.801365848,0.033061045,331.7455994,7.115814499,320.1659851,332.9060059,336.7529907
11/17/2015 23:59,338.3500061,329.6140137,330.3619995,335.0939941,51001600,5.814411072,0.013130684,331.1339966,6.535262989,330.7510071,320.1659851,332.9060059
11/18/2015 23:59,336.5310059,330.6400146,334.5929871,334.5899963,43783800,5.812905891,-0.001504049,330.7013977,6.129310312,335.0939941,330.7510071,320.1659851
11/19/2015 23:59,335.3340149,325.2730103,334.6789856,326.1489868,45011100,5.787354292,-0.02522792,329.3499939,6.265111054,334.5899963,335.0939941,330.7510071
11/20/2015 23:59,326.4729919,312.2170105,326.4110107,322.0220032,53152900,5.774619876,-0.012653676,329.7211975,5.605152453,326.1489868,334.5899963,335.0939941
11/21/2015 23:59,328.1589966,319.5950012,322.0920105,326.927002,28200500,5.78973691,0.015231875,328.9563965,5.689757334,322.0220032,326.1489868,334.5899963
11/22/2015 23:59,327.0100098,321.2590027,326.9750061,324.5360107,23439400,5.782396503,-0.007313532,326.8447998,4.718814907,326.927002,322.0220032,326.1489868
11/23/2015 23:59,325.1180115,321.2900085,324.3500061,323.04599,27478900,5.777794697,-0.004591234,324.5359985,2.052981167,324.5360107,326.927002,322.0220032
11/24/2015 23:59,323.0580139,318.1180115,323.0140076,320.04599,29362600,5.768464704,-0.009286603,323.3153992,2.596538954,323.04599,324.5360107,326.927002
11/25/2015 23:59,329.1340027,316.769989,320.0450134,328.2059937,41666900,5.793641441,0.025496347,324.5521973,3.223536556,320.04599,323.04599,324.5360107
11/26/2015 23:59,366.7569885,328.2290039,328.303009,352.6839905,106105000,5.865572445,0.0745812,329.703595,13.17799636,328.2059937,320.04599,323.04599
11/27/2015 23:59,363.5889893,347.8699951,351.8609924,358.0419922,55179100,5.880650276,0.015192075,336.4047913,17.6526841,352.6839905,328.2059937,320.04599
11/28/2015 23:59,359.5360107,352.1719971,357.1409912,357.381012,36816600,5.878802473,-0.001846097,343.2717957,17.83419847,358.0419922,352.6839905,328.2059937
11/29/2015 23:59,371.9389954,355.6659851,357.4719849,371.2940063,40409300,5.916994219,0.038930424,353.5213989,15.7541181,357.381012,358.0419922,352.6839905
11/30/2015 23:59,382.3630066,370.3829956,371.4370117,377.3210144,71701600,5.933096322,0.016232441,363.3444031,10.43867626,371.2940063,357.381012,358.0419922
12/1/2015 23:59,378.9309998,356.5629883,377.4140015,362.4880066,60452200,5.892991388,-0.039311375,365.3052063,8.713913009,377.3210144,371.2940063,357.381012
12/2/2015 23:59,362.2319946,349.4649963,361.8450012,359.1870117,54160500,5.883843177,-0.009106494,365.5342102,8.487416148,362.4880066,377.3210144,371.2940063
12/3/2015 23:59,370.2749939,357.4119873,359.3309937,361.04599,50714900,5.889005346,0.005175516,366.2672058,7.731882013,359.1870117,362.4880066,377.3210144
12/4/2015 23:59,363.5159912,355.7569885,361.2619934,363.1830139,35784100,5.894906878,0.00591898,364.6450073,7.249377114,361.04599,359.1870117,362.4880066
12/5/2015 23:59,389.7850037,363.2290039,363.7210083,388.9490051,66282200,5.963448243,0.070944924,366.9706055,12.38118526,363.1830139,361.04599,359.1870117
12/6/2015 23:59,402.8089905,387.0889893,389.5549927,388.7829895,77762000,5.96302132,-0.000426831,372.2296021,15.25267332,388.9490051,363.1830139,361.04599
12/7/2015 23:59,399.9689941,385.4110107,389.9779968,395.5360107,63455800,5.980241834,0.017369642,379.4994019,16.11990812,388.7829895,388.9490051,363.1830139
12/8/2015 23:59,415.5629883,389.9500122,395.7539978,415.5629883,57801400,6.029634199,0.050632501,390.4028015,18.74192484,395.5360107,388.7829895,388.9490051
12/9/2015 23:59,423.1199951,406.2909851,414.4410095,417.5629883,90917200,6.034435403,0.004812748,401.2787964,14.23342521,415.5629883,395.5360107,388.7829895
12/10/2015 23:59,419.5090027,411.5480042,417.9880066,415.4790039,52138900,6.029432081,-0.004990826,406.5847961,13.40909716,417.5629883,415.5629883,395.5360107
12/11/2015 23:59,451.9379883,415.2810059,415.2810059,451.9379883,110944000,6.113544976,0.087751689,419.2157959,20.38082733,415.4790039,417.5629883,415.5629883
12/12/2015 23:59,469.1029968,410.7409973,452.3349915,434.9970093,131969000,6.075339156,-0.037485185,427.1079956,16.11205201,451.9379883,415.4790039,417.5629883
12/13/2015 23:59,441.6799927,426.2680054,431.6600037,433.7550049,55050600,6.07247987,-0.002855202,430.7463989,14.85848684,434.9970093,451.9379883,415.4790039
12/14/2015 23:59,447.1419983,430.4559937,433.2720032,444.1820068,130496000,6.096234404,0.02403892,436.0702026,13.67568406,433.7550049,434.9970093,451.9379883
12/15/2015 23:59,465.3210144,443.8779907,443.8779907,465.3210144,83121104,6.142727521,0.047590869,446.0386047,13.06583962,444.1820068,433.7550049,434.9970093
12/16/2015 23:59,465.2080078,443.8510132,465.2080078,454.9339905,107944000,6.120152333,-0.022322276,446.6378052,13.46657543,465.3210144,444.1820068,433.7550049
12/17/2015 23:59,457.8599854,448.8580017,454.7770081,456.0780029,47978400,6.122663854,0.002514678,450.8540039,12.14621506,454.9339905,465.3210144,444.1820068
12/18/2015 23:59,465.177002,454.9400024,455.8469849,463.6159973,60220100,6.139056618,0.016527862,456.8262024,8.400581763,456.0780029,454.9339905,465.3210144
12/19/2015 23:59,465.5809937,456.7650146,463.552002,462.321991,47892700,6.136261598,-0.002791117,460.4541992,4.658199807,463.6159973,456.0780029,454.9339905
12/20/2015 23:59,462.644989,434.3380127,462.2340088,442.6849976,75409400,6.092858451,-0.042474712,455.9269958,8.31228139,462.321991,463.6159973,456.0780029
12/21/2015 23:59,444.7290039,427.3120117,442.8380127,438.6390076,77639696,6.083676769,-0.009139659,452.6679993,11.41445655,442.6849976,462.321991,463.6159973
12/22/2015 23:59,443.6879883,435.5159912,437.4360046,436.571991,50840400,6.078953289,-0.004712341,448.7667969,13.15784681,438.6390076,442.6849976,462.321991
12/23/2015 23:59,444.5289917,436.618988,436.7200012,442.401001,47161400,6.092216713,0.013351773,444.5237976,10.27770792,436.571991,438.6390076,442.6849976
12/24/2015 23:59,458.4559937,443.0769958,443.0910034,454.9849854,57157200,6.120264419,0.028444747,443.0563965,7.148768295,442.401001,436.571991,438.6390076
12/25/2015 23:59,458.3049927,452.0750122,454.855011,455.6530151,39078500,6.121731588,0.001468246,445.65,9.073622773,454.9849854,442.401001,436.571991
12/26/2015 23:59,457.4890137,405.7600098,455.756012,417.2739868,116166000,6.033743049,-0.084228628,441.3769958,15.76446802,455.6530151,454.9849854,442.401001
12/27/2015 23:59,424.0069885,408.8829956,416.5140076,422.822998,53591200,6.046953647,0.013298244,438.6271973,17.87057364,417.2739868,455.6530151,454.9849854
12/28/2015 23:59,429.7690125,418.4809875,423.3429871,422.2789917,49638600,6.045666213,-0.001286605,434.6027954,19.03597114,422.822998,417.2739868,455.6530151
12/29/2015 23:59,432.9830017,420.6270142,422.0979919,432.9830017,51596500,6.07069847,0.025348194,430.2023987,15.32844901,422.2789917,422.822998,417.2739868
